name	logFC	Pval	logPval	FDR	avgCTRL	avgTRT
COMMD8	-0.763009693616	5e-5	4.301029995663981	2.54479e-4	10.8736	6.40744
COMMD9	-0.315313764008	0.00145	2.838631997765025	0.00512418	10.5381	8.46922
COMT	-0.682812655836	5e-5	4.301029995663981	2.54479e-4	174.295	108.577
COPA	-0.340056027915	6.5e-4	3.1870866433571443	0.00255283	68.1044	53.8032
COPG1	-0.660764641053	5e-5	4.301029995663981	2.54479e-4	58.7187	37.1421
COPZ1	-0.635449249725	5e-5	4.301029995663981	2.54479e-4	156.981	101.055
COQ4	-0.605993986925	5e-5	4.301029995663981	2.54479e-4	65.3461	42.9336
CORO1A	-1.03228004654	5e-5	4.301029995663981	2.54479e-4	11.3593	5.55398
CORO7	-0.386296138064	0.00215	2.6675615400843946	0.00722188	16.4366	12.5755
COX7A2L	-1.14976685029	5e-5	4.301029995663981	2.54479e-4	212.732	95.8779
CPEB3	-0.678009767135	5e-5	4.301029995663981	2.54479e-4	1.0587	0.661716
CPQ	-0.492213002983	5e-5	4.301029995663981	2.54479e-4	10.9935	7.81565
CPSF3	-0.262394786046	0.00285	2.54515513999149	0.00925623	53.0388	44.2186
CRADD	-0.438030827993	5e-5	4.301029995663981	2.54479e-4	26.8034	19.7847
CRAT	-0.44634224652	5e-5	4.301029995663981	2.54479e-4	8.69459	6.38097
CREB3L2	-0.482606775337	5e-5	4.301029995663981	2.54479e-4	21.1078	15.1065
CREBL2	-0.384329219949	4e-4	3.3979400086720375	0.00166802	3.80908	2.91827
CREG1	-0.613491460971	5e-5	4.301029995663981	2.54479e-4	240.494	157.19
CRELD2	-0.800458780547	5e-5	4.301029995663981	2.54479e-4	16.7349	9.60862
CRNDE	-0.757876742668	5e-5	4.301029995663981	2.54479e-4	34.7974	20.578
CRYGS	-1.1409328102	7.5e-4	3.1249387366083	0.00289398	1.99825	0.906139
CRYL1	-0.985374919337	5e-5	4.301029995663981	2.54479e-4	4.13097	2.08653
CRYZL1	-0.545664920346	5e-5	4.301029995663981	2.54479e-4	18.5019	12.6752
CSRP1	-0.417841608012	5e-5	4.301029995663981	2.54479e-4	31.3116	23.4381
CSTA	-3.43250095614	5e-5	4.301029995663981	2.54479e-4	9.30702	0.862035
CT45A10	-1.7501739220800001	5e-5	4.301029995663981	2.54479e-4	62.2298	18.4988
CTAGE5	-1.32162290396	5e-5	4.301029995663981	2.54479e-4	14.4164	5.76778
CTDSP1	-0.3740119597	5e-5	4.301029995663981	2.54479e-4	54.3377	41.9288
CTH	-2.04337145538	5e-5	4.301029995663981	2.54479e-4	53.5532	12.9918
CTNNA1	-0.680110719697	5e-5	4.301029995663981	2.54479e-4	103.668	64.701
CTNNBIP1	-0.391235957581	5e-5	4.301029995663981	2.54479e-4	15.8022	12.0488
CTSD	-0.422241033255	5e-5	4.301029995663981	2.54479e-4	52.8042	39.4059
CTSF	-1.01717224285	5e-5	4.301029995663981	2.54479e-4	4.79449	2.36888
CUX1	-0.406165822629	4.5e-4	3.3467874862246565	0.00184587	22.1454	16.7115
CXorf23	-0.696648531422	5e-5	4.301029995663981	2.54479e-4	1.73678	1.0716
CYB561	-0.767367484959	5e-5	4.301029995663981	2.54479e-4	17.2817	10.1528
CYB561D1	-0.426586865737	5e-5	4.301029995663981	2.54479e-4	4.37159	3.25255
CYB5R1	-0.444782208632	5e-5	4.301029995663981	2.54479e-4	22.8213	16.7667
CYB5R4	-0.377508175474	2e-4	3.6989700043360187	9.03309e-4	19.6183	15.1015
CYFIP2	-3.46772129184	5e-5	4.301029995663981	2.54479e-4	3.03919	0.274707
CYLD	-0.711220325201	5e-5	4.301029995663981	2.54479e-4	1.81908	1.1111
CYP2F1	-1.33098131164	5e-5	4.301029995663981	2.54479e-4	6.1785	2.45594
CYP2R1	-1.27866558385	5e-5	4.301029995663981	2.54479e-4	20.0664	8.2709
CYP4V2	-1.18644095338	5e-5	4.301029995663981	2.54479e-4	3.00324	1.31958
CYR61	-0.538043890889	3e-4	3.5228787452803374	0.00129577	2.05968	1.41851
CYTH2	-0.414135292321	5e-5	4.301029995663981	2.54479e-4	23.9786	17.9952
DAP	-0.348866919163	1e-4	4	4.78506e-4	112.119	88.0359
DAZAP1	-0.566368260816	5e-5	4.301029995663981	2.54479e-4	188.946	127.598
DCAF11	-0.682560201207	5e-5	4.301029995663981	2.54479e-4	19.6638	12.2517
DCHS2	-0.475522426631	5e-5	4.301029995663981	2.54479e-4	2.72296	1.95837
DCP1B	-0.493028692089	1e-4	4	4.78506e-4	3.44601	2.4485
DCPS	-0.591226414674	5e-5	4.301029995663981	2.54479e-4	22.8049	15.1374
DCTN2	-0.531880083636	5e-5	4.301029995663981	2.54479e-4	116.003	80.2338
DCTN3	-0.64999541363	5e-5	4.301029995663981	2.54479e-4	48.3092	30.7866
DDOST	-0.778297869427	5e-5	4.301029995663981	2.54479e-4	195.908	114.225
DDX49	-0.53445745958	5e-5	4.301029995663981	2.54479e-4	42.6259	29.4297
DDX6	-0.325515998975	1e-4	4	4.78506e-4	32.1476	25.6542
DECR1	-0.400931197941	5e-5	4.301029995663981	2.54479e-4	106.503	80.6621
DECR2	-0.631002185919	5e-5	4.301029995663981	2.54479e-4	13.5922	8.77686
DENR	-0.295697532797	5e-4	3.3010299956639813	0.00202581	62.3667	50.8088
DERA	-1.04318109037	5e-5	4.301029995663981	2.54479e-4	9.57902	4.64828
DERL1	-0.32640821384	1e-4	4	4.78506e-4	31.1798	24.8665
DERL2	-0.710612644655	5e-5	4.301029995663981	2.54479e-4	9.10602	5.56433
DFNA5	-2.27549684004	5e-5	4.301029995663981	2.54479e-4	2.50954	0.518324
DGCR6	-1.02935394715	5e-5	4.301029995663981	2.54479e-4	7.7583	3.80102
DGCR6L	-0.610230671525	5e-5	4.301029995663981	2.54479e-4	98.911	64.7958
DHRS1	-0.553787873565	5e-5	4.301029995663981	2.54479e-4	12.1545	8.28
DHRS11	-0.371517498727	5e-5	4.301029995663981	2.54479e-4	44.1856	34.1541
DHRS12	-0.865028607909	4.5e-4	3.3467874862246565	0.00184587	1.98397	1.08927
DHRS7	-0.508336100685	5e-5	4.301029995663981	2.54479e-4	15.794	11.1037
DHX40	-0.659648495192	5e-5	4.301029995663981	2.54479e-4	15.4799	9.79928
DICER1	-0.336114183889	4.5e-4	3.3467874862246565	0.00184587	4.25121	3.36769
DIRAS3	-0.653148750739	5e-5	4.301029995663981	2.54479e-4	17.751	11.2877
DLD	-0.376565467016	5e-5	4.301029995663981	2.54479e-4	119.64	92.155
DLEU2L	-0.859945945928	2.5e-4	3.6020599913279625	0.00110334	2.85758	1.57445
DLG3	-0.430137326382	5e-5	4.301029995663981	2.54479e-4	3.73998	2.77578
DLK1	-0.477135411219	5e-5	4.301029995663981	2.54479e-4	54.7008	39.2972
DLX1	-1.41913300406	5e-5	4.301029995663981	2.54479e-4	24.7193	9.24346
DLX2	-1.13644906388	5e-5	4.301029995663981	2.54479e-4	6.95057	3.16166
DMD	-0.488576130442	5e-5	4.301029995663981	2.54479e-4	5.37846	3.83338
DNAJA3	-0.265185851913	0.003	2.5228787452803374	0.00969825	41.7674	34.7543
DNAJB11	-0.715563406807	5e-5	4.301029995663981	2.54479e-4	87.4313	53.2428
DNAJB12	-0.356250606484	1.5e-4	3.8239087409443187	6.94213e-4	23.8305	18.6162
DNAJB9	-1.75373103656	5e-5	4.301029995663981	2.54479e-4	15.1698	4.49836
DNAJC10	-0.381591604689	5e-5	4.301029995663981	2.54479e-4	30.6433	23.5215
DNAJC12	-1.25161017167	5e-5	4.301029995663981	2.54479e-4	61.4809	25.8207
DNAJC19	-0.828639711102	5e-5	4.301029995663981	2.54479e-4	60.4806	34.0542
DNAJC3	-0.672453843902	5e-5	4.301029995663981	2.54479e-4	9.53832	5.98471
DNAJC7	-0.435533060341	6.5e-4	3.1870866433571443	0.00255283	122.208	90.3631
DNAL4	-0.561483876389	5e-5	4.301029995663981	2.54479e-4	5.6481	3.82718
DNASE2	-0.875088298032	5e-5	4.301029995663981	2.54479e-4	33.4428	18.2337
DNPH1	-0.407310848415	5e-5	4.301029995663981	2.54479e-4	156.05	117.666
DNTTIP1	-0.381106025261	1e-4	4	4.78506e-4	31.9477	24.531
DOCK8	-0.680543203799	5e-5	4.301029995663981	2.54479e-4	21.4314	13.3717
DPH5	-0.563736865194	5e-5	4.301029995663981	2.54479e-4	29.6365	20.0505
DPH6	-0.818528027499	5e-5	4.301029995663981	2.54479e-4	10.5231	5.96681
DRAM2	-0.403866123673	3e-4	3.5228787452803374	0.00129577	33.7773	25.5299
DSC2	-0.368403064942	1.5e-4	3.8239087409443187	6.94213e-4	7.15285	5.54088
DSG2	-0.497276491557	5e-5	4.301029995663981	2.54479e-4	40.0395	28.3657
DSN1	-0.328483855521	3.5e-4	3.4559319556497243	0.00148216	23.8652	19.0056
DST	-0.569459127375	5e-5	4.301029995663981	2.54479e-4	1.95158	1.31511
DTD1	-0.912795540591	5e-5	4.301029995663981	2.54479e-4	49.5669	26.3277
DTWD2	-1.17741251805	5e-5	4.301029995663981	2.54479e-4	4.84883	2.14388
DUSP7	-0.356388348725	6.5e-4	3.1870866433571443	0.00255283	7.18404	5.61158
DUT	-0.397802593705	5e-5	4.301029995663981	2.54479e-4	79.3534	60.2303
DYM	-0.581651946456	5e-5	4.301029995663981	2.54479e-4	18.0644	12.0706
DYNC2LI1	-0.762794866984	5e-5	4.301029995663981	2.54479e-4	23.0254	13.5701
DYNLT3	-0.474412681691	5e-5	4.301029995663981	2.54479e-4	7.51862	5.4116
DYRK1B	-0.579666358285	5e-5	4.301029995663981	2.54479e-4	5.50608	3.68422
E2F2	-0.488834775685	5e-5	4.301029995663981	2.54479e-4	13.9051	9.90878
E2F8	-0.290810714148	0.0023	2.638272163982407	0.00767237	15.0276	12.2842
EAPP	-0.358335464331	3e-4	3.5228787452803374	0.00129577	26.2822	20.5018
ECE1	-0.685129971444	5e-5	4.301029995663981	2.54479e-4	17.9537	11.1663
ECH1	-0.269372103315	0.0027	2.5686362358410126	0.00884918	60.8762	50.5078
ECHDC1	-0.448815969981	5e-5	4.301029995663981	2.54479e-4	40.7767	29.8748
ECI1	-0.683232311844	5e-5	4.301029995663981	2.54479e-4	159.304	99.2095
EDEM1	-0.590900062096	5e-5	4.301029995663981	2.54479e-4	14.9739	9.9416
EDF1	-1.07463375421	5e-5	4.301029995663981	2.54479e-4	612.216	290.675
EEF1A1	-0.58364502327	5e-5	4.301029995663981	2.54479e-4	6162.28	4111.94
EEF1B2	-0.519499431753	5e-5	4.301029995663981	2.54479e-4	880.662	614.362
EEF1D	-0.399165110713	5e-5	4.301029995663981	2.54479e-4	286.339	217.13
EEF1E1	-0.653109526689	3.5e-4	3.4559319556497243	0.00148216	192.034	122.116
EEF1G	-0.453027748465	5e-5	4.301029995663981	2.54479e-4	1766.25	1290.26
EEF2	-0.439961632047	5e-5	4.301029995663981	2.54479e-4	1580.09	1164.77
EEF2K	-0.363038791468	1.5e-4	3.8239087409443187	6.94213e-4	8.36472	6.50378
EFCAB11	-0.402424650087	4.5e-4	3.3467874862246565	0.00184587	6.8148	5.15598
EFHC1	-0.325239006743	0.00175	2.7569619513137056	0.0060382	3.27616	2.61492
EFHD1	-1.00316196752	5e-5	4.301029995663981	2.54479e-4	7.07986	3.53218
EIF1	-0.758589343452	5e-5	4.301029995663981	2.54479e-4	866.614	512.233
EIF2A	-0.439228417428	5e-5	4.301029995663981	2.54479e-4	57.2566	42.2284
EIF2AK3	-0.822307977061	5e-5	4.301029995663981	2.54479e-4	6.85351	3.87591
EIF2D	-0.304849116345	5.5e-4	3.2596373105057563	0.0022	66.7711	54.053
EIF2S2	-0.331691500263	2.5e-4	3.6020599913279625	0.00110334	163.241	129.712
EIF2S3	-0.36862521571	5e-5	4.301029995663981	2.54479e-4	218.636	169.338
EIF3D	-0.5694315139	5e-5	4.301029995663981	2.54479e-4	213.38	143.793
EIF3E	-0.575102242128	5e-5	4.301029995663981	2.54479e-4	531.13	356.515
EIF3F	-0.563532493302	5e-5	4.301029995663981	2.54479e-4	201.403	136.278
EIF3H	-0.443064030512	5e-5	4.301029995663981	2.54479e-4	440.632	324.116
EIF3J	-0.376875767457	1.5e-4	3.8239087409443187	6.94213e-4	125.814	96.8898
EIF3L	-0.548647601558	5e-5	4.301029995663981	2.54479e-4	243.713	166.617
EIF3M	-0.359176447546	5e-5	4.301029995663981	2.54479e-4	273.333	213.093
EIF4B	-0.568026457239	5e-5	4.301029995663981	2.54479e-4	263.119	177.484
EIF4E3	-0.680603286321	5e-5	4.301029995663981	2.54479e-4	1.64054	1.02354
EIF4EBP1	-1.11675908637	5e-5	4.301029995663981	2.54479e-4	258.596	119.246
ELP4	-0.361172426386	1.5e-4	3.8239087409443187	6.94213e-4	14.4147	11.2223
EMC2	-0.414469444205	5e-5	4.301029995663981	2.54479e-4	25.8153	19.3691
EMID1	-1.032501004	5e-5	4.301029995663981	2.54479e-4	9.40065	4.59562
ENGASE	-0.343961274959	5.5e-4	3.2596373105057563	0.0022	6.53874	5.15171
ENKD1	-0.367226620596	5.5e-4	3.2596373105057563	0.0022	10.261	7.95506
ENTPD3-AS1	-1.28242111284	5e-5	4.301029995663981	2.54479e-4	2.04241	0.839645
ENTPD5	-0.418737580886	2.5e-4	3.6020599913279625	0.00110334	5.23799	3.91843
ENTPD6	-0.50672031563	5e-5	4.301029995663981	2.54479e-4	19.9575	14.0465
EOGT	-0.500580323433	5e-5	4.301029995663981	2.54479e-4	5.47842	3.87227
EPB41	-0.367162553432	1e-4	4	4.78506e-4	103.729	80.4217
EPB41L2	-0.822095554466	5e-5	4.301029995663981	2.54479e-4	29.9201	16.9234
EPB41L4A-AS1	-1.05512858451	5e-5	4.301029995663981	2.54479e-4	27.8811	13.4179
EPCAM	-0.570960388081	5e-5	4.301029995663981	2.54479e-4	63.0077	42.4148
EPHX2	-1.02453364364	5e-5	4.301029995663981	2.54479e-4	24.0961	11.8449
EPPK1	-0.489697085103	5e-5	4.301029995663981	2.54479e-4	1.9861	1.41445
EPRS	-0.867275918656	5e-5	4.301029995663981	2.54479e-4	174.596	95.7102
ERBB3	-0.70657845616	5e-5	4.301029995663981	2.54479e-4	1.50403	0.921627
ERGIC3	-0.327251494348	1e-4	4	4.78506e-4	133.651	106.527
ERH	-0.338622935725	1e-4	4	4.78506e-4	289.932	229.277
ERICH2	-1.44663632336	5e-5	4.301029995663981	2.54479e-4	34.1557	12.5309
ERLEC1	-0.529754713839	5e-5	4.301029995663981	2.54479e-4	30.3855	21.0472
ERLIN2	-0.460210143431	5e-5	4.301029995663981	2.54479e-4	17.4008	12.6483
ERMARD	-1.40735088191	5e-5	4.301029995663981	2.54479e-4	18.2148	6.86704
ERN1	-1.23071880619	5e-5	4.301029995663981	2.54479e-4	5.06361	2.15763
ERO1A	-0.321676090838	5.5e-4	3.2596373105057563	0.0022	14.7403	11.7943
ERO1B	-0.626667948973	5e-5	4.301029995663981	2.54479e-4	3.48387	2.2564
ERP29	-0.828723158689	5e-5	4.301029995663981	2.54479e-4	178.97	100.765
ERV3-1	-0.938644123412	5e-5	4.301029995663981	2.54479e-4	18.3833	9.59099
ESCO1	-0.304425992603	0.0012	2.9208187539523753	0.00436604	13.5022	10.9336
ESD	-0.388478845948	5e-5	4.301029995663981	2.54479e-4	154.148	117.759
ESYT1	-0.690132358387	5e-5	4.301029995663981	2.54479e-4	166.49	103.19
ETFDH	-0.985712235427	5e-5	4.301029995663981	2.54479e-4	14.7015	7.42391
ETHE1	-0.806386758922	5e-5	4.301029995663981	2.54479e-4	11.4702	6.5588
ETV1	-0.463417512167	5e-5	4.301029995663981	2.54479e-4	6.63828	4.81452
ETV5	-0.308143898576	0.001	3	0.0037115	13.3564	10.7877
EVADR	-0.599555735338	5e-5	4.301029995663981	2.54479e-4	178.304	117.673
EVI5L	-0.951560181405	5e-5	4.301029995663981	2.54479e-4	2.53705	1.31184
EXOC4	-0.583192913723	5e-5	4.301029995663981	2.54479e-4	24.6876	16.4786
EXOSC1	-0.588094897118	5e-5	4.301029995663981	2.54479e-4	51.2021	34.0607
EXOSC5	-0.461027984873	5e-5	4.301029995663981	2.54479e-4	41.2106	29.9382
EXOSC8	-0.470562514376	5e-5	4.301029995663981	2.54479e-4	72.7491	52.5018
EZH2	-0.415503732292	5e-5	4.301029995663981	2.54479e-4	106.876	80.1311
FAHD2CP	-0.625900981371	1e-4	4	4.78506e-4	5.48225	3.55258
FAM107B	-2.25269012771	5e-5	4.301029995663981	2.54479e-4	2.95297	0.619629
FAM111A	-0.547767748554	5e-5	4.301029995663981	2.54479e-4	10.5852	7.2411
FAM114A2	-0.421798733913	5e-5	4.301029995663981	2.54479e-4	12.3379	9.21016
FAM127B	-0.633920396979	5e-5	4.301029995663981	2.54479e-4	74.2694	47.8609
FAM129A	-1.64988618065	5e-5	4.301029995663981	2.54479e-4	45.5412	14.5124
FAM132B	-0.878265880491	5e-5	4.301029995663981	2.54479e-4	4.83781	2.63187
FAM136A	-0.27967570135000003	0.0014	2.853871964321762	0.00497972	62.8621	51.7843
FAM160B1	-0.43328259086299997	5e-5	4.301029995663981	2.54479e-4	2.46441	1.82508
FAM171A1	-0.32872733523	0.00165	2.7825160557860937	0.00572304	5.95093	4.73836
FAM172A	-1.00380386849	5e-5	4.301029995663981	2.54479e-4	1.70593	0.850719
FAM173B	-0.483279774609	5e-5	4.301029995663981	2.54479e-4	9.54388	6.82721
FAM174A	-0.844760835419	3e-4	3.5228787452803374	0.00129577	1.68695	0.939299
FAM175A	-0.50841104326	5e-5	4.301029995663981	2.54479e-4	31.706	22.2892
FAM192A	-0.318422416463	2.5e-4	3.6020599913279625	0.00110334	47.5563	38.1376
FAM206A	-0.588004581346	5e-5	4.301029995663981	2.54479e-4	33.9681	22.5977
FAM214B	-0.404370858803	1e-4	4	4.78506e-4	7.43795	5.61986
FAM215A	-1.94190210563	0.0012	2.9208187539523753	0.00436604	1.75566	0.456951
FAM32A	-0.435963637538	5e-5	4.301029995663981	2.54479e-4	65.7074	48.5709
FAM3C	-0.343580243604	5e-5	4.301029995663981	2.54479e-4	41.2374	32.4985
FAM53B	-0.376743644885	2e-4	3.6989700043360187	9.03309e-4	6.11554	4.71003
FAM63A	-0.699014478854	5e-5	4.301029995663981	2.54479e-4	5.17256	3.18626
FAM73A	-0.593622312218	5e-5	4.301029995663981	2.54479e-4	1.54899	1.02648
FAM76A	-0.374826905353	3e-4	3.5228787452803374	0.00129577	3.78209	2.91674
FAM76B	-0.34924514538	2e-4	3.6989700043360187	9.03309e-4	11.173400000000001	8.77106
FAM83A	-0.928533664816	5e-5	4.301029995663981	2.54479e-4	90.8571	47.7356
FAM89A	-1.21234303151	5e-5	4.301029995663981	2.54479e-4	57.0289	24.6118
FAM95A	-1.14492322076	5e-4	3.3010299956639813	0.00202581	1.614	0.729873
FAM98C	-0.7769819308	5e-5	4.301029995663981	2.54479e-4	17.0206	9.93299
FANCD2	-0.344416586402	1.5e-4	3.8239087409443187	6.94213e-4	33.9934	26.7741
FANCF	-0.31929948867	0.00285	2.54515513999149	0.00925623	5.01735	4.0212
FAR1	-0.332989631328	2e-4	3.6989700043360187	9.03309e-4	22.29	17.6958
FAR2P1	-0.413824221026	5e-5	4.301029995663981	2.54479e-4	2.46434	1.84981
FARS2	-0.32965888840200003	0.0012	2.9208187539523753	0.00436604	13.8186	10.9958
FBF1	-0.376809070837	5.5e-4	3.2596373105057563	0.0022	3.32736	2.56253
FBXL13	-1.11511261118	5e-5	4.301029995663981	2.54479e-4	18.5751	8.57529
FBXL20	-0.36195042836	5e-5	4.301029995663981	2.54479e-4	4.98801	3.88123
FBXO25	-1.47155077394	5e-5	4.301029995663981	2.54479e-4	9.25444	3.3371
FBXO4	-1.40140616094	5e-5	4.301029995663981	2.54479e-4	24.4748	9.26518
FBXO42	-0.324878618078	3e-4	3.5228787452803374	0.00129577	9.59102	7.65714
FBXW4	-0.795813128882	5e-5	4.301029995663981	2.54479e-4	8.30496	4.78381
FCF1	-0.38229013443	1e-4	4	4.78506e-4	23.8374	18.2885
FCGR2A	-0.449598543285	5e-5	4.301029995663981	2.54479e-4	50.2537	36.7981
FCRLA	-1.51891541274	5e-5	4.301029995663981	2.54479e-4	1.10472	0.38549
FDXR	-0.469932386838	5e-5	4.301029995663981	2.54479e-4	38.8264	28.0326
FERMT2	-2.04084782953	5e-5	4.301029995663981	2.54479e-4	1.8392	0.446964
FHIT	-0.487716874227	4.5e-4	3.3467874862246565	0.00184587	6.18758	4.41269
FIBP	-0.278341991914	0.00285	2.54515513999149	0.00925623	45.7102	37.6898
FICD	-1.66161756096	5e-5	4.301029995663981	2.54479e-4	4.30214	1.35984
FIG4	-0.820288385907	5e-5	4.301029995663981	2.54479e-4	3.78863	2.14561
FIS1	-0.598226060768	5e-5	4.301029995663981	2.54479e-4	131.804	87.0652
FKBP8	-0.408077446778	5e-5	4.301029995663981	2.54479e-4	209.264	157.707
FKBP9P1	-2.15850738773	5e-5	4.301029995663981	2.54479e-4	9.47645	2.12261
FLNB	-0.340121087974	5e-5	4.301029995663981	2.54479e-4	16.2833	12.8634
FLNC	-0.681126409209	5e-5	4.301029995663981	2.54479e-4	60.9178	37.9931
FLOT2	-0.266609854625	0.00235	2.6289321377282637	0.00781425	105.428	87.6392
FLYWCH2	-0.415783308578	5e-5	4.301029995663981	2.54479e-4	27.6691	20.7411
FMNL1	-0.880655649558	5e-5	4.301029995663981	2.54479e-4	18.7544	10.1859
FMNL3	-0.4426743336	5e-5	4.301029995663981	2.54479e-4	3.9886	2.93469
FMR1NB	-0.583700110113	5e-5	4.301029995663981	2.54479e-4	6.58552	4.39419
FNDC3A	-0.557675745871	5e-5	4.301029995663981	2.54479e-4	10.1659	6.90667
FNDC3B	-0.994649290945	5e-5	4.301029995663981	2.54479e-4	9.94425	4.9906
FNIP1	-0.308943106116	8.5e-4	3.070581074285707	0.00322143	11.2873	9.11148
FOXO4	-0.298985979321	0.0026	2.5850266520291822	0.00856615	10.0386	8.15961
FPGT	-0.978406897214	5e-5	4.301029995663981	2.54479e-4	6.38604	3.24117
FRA10AC1	-1.03811677271	5e-5	4.301029995663981	2.54479e-4	7.99975	3.89558
FRS3	-0.366087034202	0.00215	2.6675615400843946	0.00722188	3.59314	2.78786
FUCA1	-0.764091561702	5e-5	4.301029995663981	2.54479e-4	14.5258	8.55314
FUK	-0.668360853351	5e-5	4.301029995663981	2.54479e-4	7.00396	4.40704
FUS	-0.436454966324	5e-5	4.301029995663981	2.54479e-4	131.444	97.1303
FUT1	-0.637577940633	5e-5	4.301029995663981	2.54479e-4	3.21655	2.06757
FXR1	-0.420423428169	5e-5	4.301029995663981	2.54479e-4	23.6876	17.6995
FYN	-0.332848138889	2.5e-4	3.6020599913279625	0.00110334	14.339	11.3847
G0S2	-3.06001421316	5e-5	4.301029995663981	2.54479e-4	28.4008	3.40545
GAA	-0.647580900409	1.5e-4	3.8239087409443187	6.94213e-4	1.23912	0.790992
GAB2	-1.66782997805	5e-5	4.301029995663981	2.54479e-4	33.6308	10.5845
GABARAP	-0.586870245586	5e-5	4.301029995663981	2.54479e-4	120.131	79.9815
GABARAPL2	-0.348574971452	2e-4	3.6989700043360187	9.03309e-4	82.8972	65.1041
GABPB1	-0.532702190155	8e-4	3.0969100130080562	0.00305499	22.1182	15.2894
GABPB2	-0.915802476497	5e-5	4.301029995663981	2.54479e-4	4.40997	2.3375
GABRG1	-2.34185637283	5e-5	4.301029995663981	2.54479e-4	1.94303	0.383275
GALC	-0.900910326154	5e-5	4.301029995663981	2.54479e-4	6.17716	3.30817
GALM	-1.74715026444	5e-5	4.301029995663981	2.54479e-4	50.3747	15.0061
GALNT12	-0.421945180146	5e-5	4.301029995663981	2.54479e-4	29.9516	22.3564
GANAB	-0.321072599569	1e-4	4	4.78506e-4	147.515	118.082
GAPDH	-0.323366899088	3.5e-4	3.4559319556497243	0.00148216	1865.96	1491.28
GARS	-0.942733810635	5e-5	4.301029995663981	2.54479e-4	260.692	135.624
GAS5	-1.21961794266	5e-5	4.301029995663981	2.54479e-4	689.88	296.232
GAS8	-0.628237195482	5e-5	4.301029995663981	2.54479e-4	7.9791	5.16221
GBA	-0.654879661801	5e-5	4.301029995663981	2.54479e-4	11.1858	7.10442
GCAT	-1.41181419744	5e-5	4.301029995663981	2.54479e-4	81.7119	30.7105
GCC2	-0.30487280599	0.00105	2.978810700930062	0.00387303	9.7324	7.87851
GCHFR	-0.793164842043	5e-5	4.301029995663981	2.54479e-4	35.9862	20.7668
GCLC	-0.368412410318	5e-5	4.301029995663981	2.54479e-4	9.47301	7.33812
GDAP1	-0.623992717735	5e-5	4.301029995663981	2.54479e-4	1.63482	1.06079
GDI2	-0.340948154599	5e-5	4.301029995663981	2.54479e-4	248.126	195.901
GEMIN8	-0.868395288323	5e-5	4.301029995663981	2.54479e-4	5.31098	2.90912
GFI1B	-0.500304312066	5e-5	4.301029995663981	2.54479e-4	90.0549	63.665
GFPT1	-1.16833178354	5e-5	4.301029995663981	2.54479e-4	22.2975	9.92095
GGACT	-1.04841857006	5e-5	4.301029995663981	2.54479e-4	2.42605	1.17299
GGCT	-0.382684331806	5e-5	4.301029995663981	2.54479e-4	110.764	84.957
GHITM	-0.809181093209	5e-5	4.301029995663981	2.54479e-4	360.473	205.724
GIGYF1	-0.302577876921	5e-4	3.3010299956639813	0.00202581	29.9232	24.2618
GINM1	-0.513574232864	5e-5	4.301029995663981	2.54479e-4	27.1008	18.9837
GJD3	-0.376895806407	3e-4	3.5228787452803374	0.00129577	5.67629	4.37127
GLCE	-0.405683585969	1.5e-4	3.8239087409443187	6.94213e-4	4.66483	3.52138
GLMP	-0.968500259424	5e-5	4.301029995663981	2.54479e-4	18.8384	9.62712
GLRX2	-0.346051624096	2e-4	3.6989700043360187	9.03309e-4	63.9001	50.2724
GLTP	-0.590386236191	5e-5	4.301029995663981	2.54479e-4	7.05817	4.68779
GLTSCR1L	-0.461303554732	5e-5	4.301029995663981	2.54479e-4	6.35659	4.61698
GLTSCR2	-0.688339607908	5e-5	4.301029995663981	2.54479e-4	247.583	153.642
GMDS	-0.514094276298	5e-5	4.301029995663981	2.54479e-4	17.1256	11.9919
GMDS-AS1	-0.917146181611	0.0013	2.886056647693163	0.00467434	1.10328	0.584248
GMEB2	-0.346246862547	3.5e-4	3.4559319556497243	0.00148216	9.73365	7.65676
GMPPA	-0.63566007588	5e-5	4.301029995663981	2.54479e-4	51.993	33.4651
GMPR2	-0.373714858624	2e-4	3.6989700043360187	9.03309e-4	21.6851	16.7364
GNAS	-0.281683257672	0.00105	2.978810700930062	0.00387303	351.532	289.181
GNB2L1	-0.38802143755	5e-5	4.301029995663981	2.54479e-4	1587.97	1213.49
GNS	-0.330945979422	2.5e-4	3.6020599913279625	0.00110334	10.2869	8.17824
GOLGA1	-0.291557118565	0.00195	2.709965388637482	0.00664609	7.56262	6.17881
GOLGA2	-0.304282951403	6e-4	3.2218487496163566	0.00237728	45.4644	36.8191
GOLGA2P7	-0.701317221901	5e-5	4.301029995663981	2.54479e-4	6.60714	4.06346
GOLGA7	-0.348760257133	1e-4	4	4.78506e-4	37.181	29.1967
GOLIM4	-0.680990120672	5e-5	4.301029995663981	2.54479e-4	23.9322	14.9274
GOLPH3L	-0.334523676576	3.5e-4	3.4559319556497243	0.00148216	13.848	10.9821
GOLT1B	-0.514337188504	5e-5	4.301029995663981	2.54479e-4	16.9418	11.8612
GORASP2	-0.317846592905	3e-4	3.5228787452803374	0.00129577	104.965	84.2099
GOT1	-0.843346994691	5e-5	4.301029995663981	2.54479e-4	92.5944	51.6074
GPCPD1	-0.438695726752	5e-5	4.301029995663981	2.54479e-4	6.88722	5.0814
