name	logFC	Pval	logPval	FDR	avgCTRL	avgTRT
CRELD1	0.564836712832	5e-5	4.301029995663981	2.54479e-4	5.54261	8.19874
CRTC1	0.707751886463	5e-5	4.301029995663981	2.54479e-4	1.51234	2.47004
CRTC2	0.340710011277	3e-4	3.5228787452803374	0.00129577	14.4722	18.3273
CRY1	0.373219911372	5e-5	4.301029995663981	2.54479e-4	15.1673	19.6453
CSF1	0.419550115125	1e-4	4	4.78506e-4	2.45068	3.27781
CSK	0.297745203498	0.0013	2.886056647693163	0.00467434	33.3943	41.049
CSNK1G1	0.33795187996	1.5e-4	3.8239087409443187	6.94213e-4	4.85193	6.13265
CSNK1G3	0.31872125069	0.0012	2.9208187539523753	0.00436604	7.02503	8.76179
CSPG5	0.643779398682	5e-5	4.301029995663981	2.54479e-4	1.73599	2.71234
CSRNP2	0.487372257239	5e-5	4.301029995663981	2.54479e-4	7.9084	11.0867
CSTB	0.408243771233	5e-5	4.301029995663981	2.54479e-4	100.309	133.117
CTDSPL	0.33169423134	6e-4	3.2218487496163566	0.00237728	7.23551	9.10582
CTIF	0.611713973452	5e-5	4.301029995663981	2.54479e-4	1.80045	2.75122
CTNNAL1	0.528220361003	5e-5	4.301029995663981	2.54479e-4	36.6641	52.8751
CTSC	0.379994905525	5e-5	4.301029995663981	2.54479e-4	66.0081	85.8988
CTSL	0.306112712843	4e-4	3.3979400086720375	0.00166802	55.9999	69.2367
CTSZ	0.44734538731	5e-5	4.301029995663981	2.54479e-4	71.6361	97.6779
CTU1	0.363103781634	5.5e-4	3.2596373105057563	0.0022	5.20717	6.69741
CTXN1	1.10970072163	5e-5	4.301029995663981	2.54479e-4	9.48555	20.4699
CUL1	0.492335254762	5e-5	4.301029995663981	2.54479e-4	51.2704	72.1231
CUL7	0.530606492497	5e-5	4.301029995663981	2.54479e-4	7.87173	11.371
CXCL2	0.588322818712	5e-5	4.301029995663981	2.54479e-4	3.85378	5.79415
CYBRD1	0.412137615232	5e-5	4.301029995663981	2.54479e-4	4.49446	5.98058
CYCS	0.255946858272	0.00265	2.576754126063192	0.00870576	86.6957	103.525
CYFIP1	0.509155488878	5e-5	4.301029995663981	2.54479e-4	18.857	26.8376
CYP26A1	1.07563954166	5e-5	4.301029995663981	2.54479e-4	0.581295	1.22517
CYP3A5	0.799320197087	4e-4	3.3979400086720375	0.00166802	1.04305	1.8152
CYP51A1	0.746810033417	5e-5	4.301029995663981	2.54479e-4	39.413	66.1381
DAAM1	0.603862089566	5e-5	4.301029995663981	2.54479e-4	3.23187	4.91173
DAB2	0.570838336926	5e-5	4.301029995663981	2.54479e-4	4.42227	6.56878
DACT3	1.35962834301	5e-5	4.301029995663981	2.54479e-4	1.81287	4.65217
DAXX	0.333888577401	1e-4	4	4.78506e-4	37.3605	47.0894
DCAF13	0.291735959169	0.00285	2.54515513999149	0.00925623	50.0499	61.2667
DCBLD2	0.648409981666	5e-5	4.301029995663981	2.54479e-4	3.20538	5.02424
DCTPP1	0.33507395656	6.5e-4	3.1870866433571443	0.00255283	49.4469	62.3744
DCXR	0.609177584425	5e-5	4.301029995663981	2.54479e-4	105.674	161.194
DDX10	0.794140006066	5e-5	4.301029995663981	2.54479e-4	11.3229	19.6344
DDX19A	0.635764975496	5e-5	4.301029995663981	2.54479e-4	22.9077	35.5931
DDX23	0.347796413933	5e-5	4.301029995663981	2.54479e-4	40.3642	51.3681
DDX26B	0.482088866694	5e-5	4.301029995663981	2.54479e-4	12.734	17.7864
DDX46	0.484133749706	5e-5	4.301029995663981	2.54479e-4	27.7776	38.8538
DDX47	0.389255786235	5e-5	4.301029995663981	2.54479e-4	21.7821	28.5284
DENND4C	0.329999296956	5.5e-4	3.2596373105057563	0.0022	4.43192	5.57098
DFNB31	0.383158273548	4.5e-4	3.3467874862246565	0.00184587	3.58791	4.67933
DGKQ	0.338864103347	3e-4	3.5228787452803374	0.00129577	7.61209	9.62747
DHCR24	0.7502385041	5e-5	4.301029995663981	2.54479e-4	60.2216	101.297
DHCR7	1.03943468678	5e-5	4.301029995663981	2.54479e-4	39.6268	81.4498
DHH	1.0500264691	5e-5	4.301029995663981	2.54479e-4	0.859315	1.77927
DHRS2	0.336716902899	1.5e-4	3.8239087409443187	6.94213e-4	49.4432	62.4408
DHRS3	0.585506460201	5e-5	4.301029995663981	2.54479e-4	20.153	30.2409
DHRS4L2	0.40948197076	6e-4	3.2218487496163566	0.00237728	4.78028	6.34921
DHTKD1	0.48846910478	5e-5	4.301029995663981	2.54479e-4	5.12831	7.19479
DHX15	0.419012146672	5e-5	4.301029995663981	2.54479e-4	86.6133	115.803
DHX30	0.358226162258	1e-4	4	4.78506e-4	46.234	59.265
DHX37	0.604469470235	5e-5	4.301029995663981	2.54479e-4	9.06901	13.7887
DIAPH1	0.295870753207	5.5e-4	3.2596373105057563	0.0022	98.8746	121.381
DIXDC1	0.479538798152	5e-5	4.301029995663981	2.54479e-4	1.48611	2.07208
DLGAP4	0.376747614942	1.5e-4	3.8239087409443187	6.94213e-4	14.1134	18.325
DLX4	0.805469829083	3.5e-4	3.4559319556497243	0.00148216	0.687595	1.20172
DNAJA1	0.82748089195	5e-5	4.301029995663981	2.54479e-4	110.946	196.883
DNAJA2	0.283722772769	0.00145	2.838631997765025	0.00512418	31.5646	38.4246
DNAJB1	0.290843080548	0.0016	2.795880017344075	0.00556961	41.5312	50.8074
DNAJB4	0.690076036117	5e-5	4.301029995663981	2.54479e-4	6.64126	10.7148
DNAJC13	0.361233361968	3e-4	3.5228787452803374	0.00129577	2.82423	3.62779
DNAJC2	0.541389773257	1e-4	4	4.78506e-4	54.6854	79.5877
DNAJC5	0.413256436898	5e-5	4.301029995663981	2.54479e-4	18.723	24.9332
DNAJC6	0.268961429777	0.00275	2.5606673061697376	0.00899193	12.5544	15.1273
DNM1L	0.3135304084	6.5e-4	3.1870866433571443	0.00255283	21.4958	26.7138
DNMBP	0.3654744994	6e-4	3.2218487496163566	0.00237728	2.01467	2.59551
DNMT1	0.290089952708	6.5e-4	3.1870866433571443	0.00255283	54.1967	66.2672
DOCK9	0.44874134235200003	5e-5	4.301029995663981	2.54479e-4	2.25655	3.07985
DOK3	0.393125165766	1.5e-4	3.8239087409443187	6.94213e-4	16.5719	21.7628
DOT1L	0.406130876819	7.5e-4	3.1249387366083	0.00289398	12.9497	17.16
DPF1	0.477913572585	2e-4	3.6989700043360187	9.03309e-4	2.357	3.28266
DPF2	0.298788281318	8e-4	3.0969100130080562	0.00305499	33.4717	41.1739
DPP3	0.340507174561	4.5e-4	3.3467874862246565	0.00184587	15.6265	19.7863
DPY19L1	0.299663201458	0.0013	2.886056647693163	0.00467434	10.6005	13.0477
DR1	0.277793745465	0.0015	2.8239087409443187	0.00527859	28.1827	34.167
DRD4	1.46332921542	0.0012	2.9208187539523753	0.00436604	0.362862	1.00057
DROSHA	0.506052729605	5e-5	4.301029995663981	2.54479e-4	17.9451	25.4849
DUS1L	0.256732514187	0.00305	2.515700160653214	0.00984974	77.127	92.149
DUSP1	0.769409202124	5e-5	4.301029995663981	2.54479e-4	6.04099	10.2973
DUSP13	0.446849371317	5e-5	4.301029995663981	2.54479e-4	6.84093	9.3246
DUSP14	0.434626277029	5e-5	4.301029995663981	2.54479e-4	23.0862	31.2024
DUSP16	0.301254096751	0.0024	2.619788758288394	0.00796364	4.2626	5.25244
DUSP19	0.472776865471	2.5e-4	3.6020599913279625	0.00110334	0.814208	1.12994
DUSP5	0.723431330446	5e-5	4.301029995663981	2.54479e-4	2.16999	3.58288
DUSP8	1.00964563365	5e-5	4.301029995663981	2.54479e-4	0.932882	1.87828
DVL2	0.367656552541	5e-5	4.301029995663981	2.54479e-4	15.0061	19.3617
DYNC1H1	0.358067440884	5e-5	4.301029995663981	2.54479e-4	15.9172	20.4012
DYNLL2	0.306133895955	8e-4	3.0969100130080562	0.00305499	55.5768	68.7146
DYRK3	0.332240171501	8.5e-4	3.070581074285707	0.00322143	15.1811	19.1125
EBP	0.389653876866	5e-5	4.301029995663981	2.54479e-4	95.1309	124.629
ECI2	0.299834604618	8.5e-4	3.070581074285707	0.00322143	88.8706	109.4
ECM1	0.49418897154	5e-5	4.301029995663981	2.54479e-4	21.4499	30.2128
EDC4	0.369870616902	5e-5	4.301029995663981	2.54479e-4	36.0064	46.5288
EED	0.292871059702	0.002	2.6989700043360187	0.00679805	18.6586	22.8582
EEF1A2	0.444863842028	5e-5	4.301029995663981	2.54479e-4	13.5285	18.4148
EGLN3	1.17979714321	5e-5	4.301029995663981	2.54479e-4	2.64156	5.98432
EGR1	0.820421156728	5e-5	4.301029995663981	2.54479e-4	30.4244	53.7271
EID1	0.281040050422	0.00125	2.9030899869919438	0.00452305	103.938	126.292
EIF2B2	0.372423282374	4e-4	3.3979400086720375	0.00166802	17.6141	22.8019
EIF2B3	0.438678335663	5e-5	4.301029995663981	2.54479e-4	49.6699	67.3207
EIF4A2	0.545607438266	5e-5	4.301029995663981	2.54479e-4	88.2988	128.884
EIF5A2	0.348887270826	7.5e-4	3.1249387366083	0.00289398	2.79668	3.56179
ELAC2	0.489872476436	5e-5	4.301029995663981	2.54479e-4	21.0751	29.5962
ELAVL1	0.295995915009	7e-4	3.154901959985743	0.00272449	22.4562	27.5702
ELOVL1	0.351621007991	2e-4	3.6989700043360187	9.03309e-4	44.7246	57.0683
ELP6	0.280442018369	0.0026	2.5850266520291822	0.00856615	44.9799	54.631100000000004
EMC3-AS1	0.599999517889	5e-5	4.301029995663981	2.54479e-4	8.3736	12.692
EMC8	0.379509030198	5e-5	4.301029995663981	2.54479e-4	27.0948	35.2476
EME2	0.93202501483	5e-5	4.301029995663981	2.54479e-4	2.16909	4.13852
EML4	0.380123136336	1e-4	4	4.78506e-4	15.6167	20.3244
EMP2	0.678967154934	5e-5	4.301029995663981	2.54479e-4	1.2888	2.06336
EN1	0.937449761366	5e-5	4.301029995663981	2.54479e-4	0.711948	1.36348
ENO2	0.905610637849	5e-5	4.301029995663981	2.54479e-4	4.9496	9.27227
ENO3	0.670670697824	5e-5	4.301029995663981	2.54479e-4	4.10422	6.53315
ENPP3	0.874260646913	5e-5	4.301029995663981	2.54479e-4	7.35499	13.4822
ENTPD1	0.463384298656	0.0016	2.795880017344075	0.00556961	1.58322	2.1829
ENY2	0.311687124062	3.5e-4	3.4559319556497243	0.00148216	39.2543	48.7208
EPB42	0.540377067726	0.0017	2.769551078621726	0.00588184	0.905922	1.31753
EPHB6	0.753919959958	5e-5	4.301029995663981	2.54479e-4	14.9325	25.1817
EPT1	0.524549895158	5e-5	4.301029995663981	2.54479e-4	9.99524	14.378
ERBB2	0.387303422972	5e-4	3.3010299956639813	0.00202581	2.89716	3.78933
ERCC6	0.749324970014	5e-5	4.301029995663981	2.54479e-4	1.4889	2.50285
ERCC6L	0.469656597751	6e-4	3.2218487496163566	0.00237728	6.66181	9.22514
ERCC6L2	0.354174914397	9e-4	3.0457574905606752	0.00337628	3.25835	4.165
ERI1	0.301302049816	0.0012	2.9208187539523753	0.00436604	12.7325	15.6897
ERRFI1	0.809469968675	5e-5	4.301029995663981	2.54479e-4	0.793784	1.39116
ERVK13-1	0.434491790294	5e-5	4.301029995663981	2.54479e-4	2.23777	3.0242
ESF1	0.543039893255	5e-5	4.301029995663981	2.54479e-4	9.05027	13.1866
ESPN	0.494115132289	0.0028	2.5528419686577806	0.00913164	0.737765	1.03911
ESRRB	0.924960096433	5e-5	4.301029995663981	2.54479e-4	3.92904	7.4598
ETV3	0.342350051929	0.00185	2.7328282715969863	0.00633277	4.58513	5.81312
EXOC2	0.305204753995	0.00135	2.869666231504994	0.00482786	10.8479	13.4036
EXOC3-AS1	0.408577620113	8e-4	3.0969100130080562	0.00305499	4.80847	6.38265
EXOC3L2	0.789582302282	5e-5	4.301029995663981	2.54479e-4	9.44935	16.3339
EXOSC3	0.287828056098	0.00115	2.939302159646388	0.00420361	39.2856	47.9599
EXOSC4	0.411261116026	5e-5	4.301029995663981	2.54479e-4	34.8964	46.4069
EXOSC7	0.385480644997	5e-5	4.301029995663981	2.54479e-4	48.4089	63.2363
EYA3	0.699228307513	5e-5	4.301029995663981	2.54479e-4	14.9111	24.2102
F2R	0.333722425856	9e-4	3.0457574905606752	0.00337628	6.72456	8.4747
FAAP100	0.398728502245	5e-5	4.301029995663981	2.54479e-4	15.8017	20.8321
FABP5	0.795924434468	5e-5	4.301029995663981	2.54479e-4	20.1061	34.908
FAH	0.381922913579	5e-5	4.301029995663981	2.54479e-4	31.3824	40.8937
FAM101B	0.565915024728	5e-5	4.301029995663981	2.54479e-4	4.5507	6.73652
FAM110A	0.556749951253	5e-5	4.301029995663981	2.54479e-4	5.84769	8.60167
FAM120C	1.01129088635	5e-5	4.301029995663981	2.54479e-4	2.2356	4.50633
FAM126A	0.542749520619	5e-5	4.301029995663981	2.54479e-4	7.8652	11.4576
FAM129B	0.333991578493	2.5e-4	3.6020599913279625	0.00110334	12.7572	16.0804
FAM131A	1.10065875325	5e-5	4.301029995663981	2.54479e-4	3.37116	7.22954
FAM13B	0.34153632461	1e-4	4	4.78506e-4	10.9148	13.8302
FAM168A	0.320258412188	0.0015	2.8239087409443187	0.00527859	2.63343	3.28798
FAM173A	0.502226367476	5e-5	4.301029995663981	2.54479e-4	32.5583	46.1155
FAM188B	0.572630703014	5e-5	4.301029995663981	2.54479e-4	4.31112	6.41164
FAM189B	0.504902713198	5e-5	4.301029995663981	2.54479e-4	10.4511	14.8304
FAM195A	0.348331221308	2e-4	3.6989700043360187	9.03309e-4	43.4451	55.3094
FAM213A	0.925515287057	9e-4	3.0457574905606752	0.00337628	0.569112	1.08095
FAM213B	0.995134985312	5e-5	4.301029995663981	2.54479e-4	4.14675	8.26558
FAM222A	1.91329545896	5e-5	4.301029995663981	2.54479e-4	0.370838	1.39683
FAM35A	0.321959010554	4e-4	3.3979400086720375	0.00166802	14.9328	18.6664
FAM41C	0.682415642567	5e-5	4.301029995663981	2.54479e-4	1.76843	2.83802
FAM53C	0.342197172458	0.00145	2.838631997765025	0.00512418	23.7465	30.1031
FAM64A	0.342079966985	0.0016	2.795880017344075	0.00556961	6.98894	8.85906
FAM65C	0.380023367746	5e-5	4.301029995663981	2.54479e-4	10.6755	13.8927
FAM83H-AS1	0.671109300975	1.5e-4	3.8239087409443187	6.94213e-4	0.753352	1.19956
FAM86C2P	0.40833822158	0.00265	2.576754126063192	0.00870576	2.40836	3.19627
FAM86DP	0.360405914664	0.00145	2.838631997765025	0.00512418	2.60551	3.34492
FANCB	0.357118983922	7e-4	3.154901959985743	0.00272449	4.33186	5.54853
FARSA	0.365822973595	1e-4	4	4.78506e-4	77.7485	100.188
FASN	0.932642660842	5e-5	4.301029995663981	2.54479e-4	43.4031	82.8465
FASTKD1	0.439990950765	5e-5	4.301029995663981	2.54479e-4	26.6108	36.1001
FASTKD2	0.324688080784	4.5e-4	3.3467874862246565	0.00184587	7.02906	8.80315
FAT1	0.593402384265	5e-5	4.301029995663981	2.54479e-4	3.56216	5.37459
FBRSL1	0.364147938047	1e-4	4	4.78506e-4	11.2402	14.4675
FBXL19	0.363639897029	6.5e-4	3.1870866433571443	0.00255283	12.5368	16.1307
FBXO17	0.772882427896	5e-5	4.301029995663981	2.54479e-4	7.42181	12.6815
FBXO18	0.71008804667	5e-5	4.301029995663981	2.54479e-4	19.1238	31.2847
FBXO27	0.845558561552	5e-5	4.301029995663981	2.54479e-4	2.12589	3.82014
FBXO41	0.617743316228	5e-5	4.301029995663981	2.54479e-4	2.0619	3.16393
FBXW2	0.47698390901	5e-5	4.301029995663981	2.54479e-4	8.34189	11.6105
FCRLB	0.813832832433	5e-5	4.301029995663981	2.54479e-4	1.42786	2.51
FDFT1	0.610800733016	5e-5	4.301029995663981	2.54479e-4	122	186.307
FDPS	0.449545532599	5e-5	4.301029995663981	2.54479e-4	137.54	187.826
FDX1L	0.451753879584	5e-5	4.301029995663981	2.54479e-4	19.8495	27.1482
FEM1C	0.356474537492	8e-4	3.0969100130080562	0.00305499	2.33623	2.99106
FGD6	0.789162024505	5e-5	4.301029995663981	2.54479e-4	2.33851	4.04111
FGF5	1.16632679852	5e-5	4.301029995663981	2.54479e-4	0.52456	1.17732
FGFR3	0.301002687412	8e-4	3.0969100130080562	0.00305499	15.2017	18.7285
FGFR4	0.860792246016	5e-5	4.301029995663981	2.54479e-4	5.36429	9.74174
FHL3	0.267552448732	0.00255	2.593459819566045	0.00841688	65.9955	79.443
FHOD1	0.557348041821	5e-5	4.301029995663981	2.54479e-4	18.563	27.3166
FILIP1L	1.16320723434	5e-5	4.301029995663981	2.54479e-4	2.25567	5.05168
FKBP4	0.821142194874	5e-5	4.301029995663981	2.54479e-4	23.7217	41.9116
FLJ46284	0.429961450096	3e-4	3.5228787452803374	0.00129577	1.76401	2.37647
FLNA	0.536173952889	5e-5	4.301029995663981	2.54479e-4	90.1614	130.745
FN3K	0.34945602271	9.5e-4	3.0222763947111524	0.003549	7.70957	9.82261
FNBP1L	0.699822870065	5e-5	4.301029995663981	2.54479e-4	2.91335	4.73217
FNDC4	0.569955688583	5e-5	4.301029995663981	2.54479e-4	4.109	6.09972
FOS	0.890517634294	5e-5	4.301029995663981	2.54479e-4	3.30955	6.13538
FOSB	0.982796712488	5e-5	4.301029995663981	2.54479e-4	1.89394	3.74298
FOXD2-AS1	0.754371497332	5e-5	4.301029995663981	2.54479e-4	5.62386	9.48687
FOXD4	1.12871243509	5e-5	4.301029995663981	2.54479e-4	0.62357	1.36352
FOXK2	0.33132868558	5e-5	4.301029995663981	2.54479e-4	24.9462	31.3866
FOXL2	0.362016131934	3e-4	3.5228787452803374	0.00129577	7.53392	9.68275
FRAT1	0.418031860909	0.0017	2.769551078621726	0.00588184	1.75315	2.34239
FRMD4A	0.377067927958	0.0015	2.8239087409443187	0.00527859	0.922053	1.19747
FSCN1	0.406059854261	5e-5	4.301029995663981	2.54479e-4	165.753	219.633
FSTL3	1.07323146946	5e-5	4.301029995663981	2.54479e-4	1.72103	3.62129
FTSJ3	0.51296187994	0.00245	2.6108339156354674	0.00811668	18.1771	25.9383
FYB	0.838381833432	5e-5	4.301029995663981	2.54479e-4	2.78359	4.97718
FZD4	0.483475497772	5e-5	4.301029995663981	2.54479e-4	3.07879	4.30448
FZD9	0.809463161032	1e-4	4	4.78506e-4	0.710384	1.24499
G3BP1	0.293943279839	8e-4	3.0969100130080562	0.00305499	67.5208	82.7796
GAB1	0.691717848163	5e-5	4.301029995663981	2.54479e-4	1.60309	2.58932
GAB3	0.338856970392	5e-4	3.3010299956639813	0.00202581	7.47705	9.45663
GABBR1	0.332149259707	6.5e-4	3.1870866433571443	0.00255283	7.19726	9.06054
GABRG3	0.501577592991	5e-5	4.301029995663981	2.54479e-4	4.18594	5.92629
GABRQ	1.31509234054	5e-5	4.301029995663981	2.54479e-4	1.05522	2.62558
GADD45A	0.94369226873	5e-5	4.301029995663981	2.54479e-4	66.7412	128.373
GADD45GIP1	0.571251338512	5e-5	4.301029995663981	2.54479e-4	94.5712	140.515
GAL	0.460797502214	5e-5	4.301029995663981	2.54479e-4	53.9481	74.2489
GALK1	0.343017037169	5.5e-4	3.2596373105057563	0.0022	20.5513	26.0674
GALNS	0.803427618888	5e-5	4.301029995663981	2.54479e-4	3.89606	6.79957
GALNT10	0.416710633257	5e-5	4.301029995663981	2.54479e-4	6.81661	9.09936
GAMT	0.988290727679	5e-5	4.301029995663981	2.54479e-4	17.2947	34.3098
GAS2L1	0.598288010208	5e-5	4.301029995663981	2.54479e-4	8.33717	12.6218
GATAD2A	0.31276729908	5.5e-4	3.2596373105057563	0.0022	40.6088	50.4397
GATSL2	0.319289386266	0.00285	2.54515513999149	0.00925623	1.99087	2.48404
GCFC2	0.394914407935	0.00245	2.6108339156354674	0.00811668	8.68538	11.4201
GCN1	0.502625302795	5e-5	4.301029995663981	2.54479e-4	26.892	38.1003
GDE1	0.525445912631	5e-5	4.301029995663981	2.54479e-4	15.5019	22.3131
GDF11	1.2610547303	5e-5	4.301029995663981	2.54479e-4	3.44633	8.25985
GDF15	0.730284957825	5e-5	4.301029995663981	2.54479e-4	58.5503	97.133
GEMIN5	0.656153859323	5e-5	4.301029995663981	2.54479e-4	6.87808	10.839
GEMIN6	0.415012575428	5e-5	4.301029995663981	2.54479e-4	18.8125	25.0829
GEMIN7	0.356122399625	5.5e-4	3.2596373105057563	0.0022	12.4237	15.9021
GFOD1	1.15760336619	5e-5	4.301029995663981	2.54479e-4	3.33307	7.43563
GFOD2	0.386554296403	9e-4	3.0457574905606752	0.00337628	5.94186	7.7676
GIPR	0.733666781034	5e-5	4.301029995663981	2.54479e-4	5.85214	9.73129
GIT1	0.422271489521	5e-5	4.301029995663981	2.54479e-4	13.2589	17.7674
GLCCI1	0.564998192628	5e-5	4.301029995663981	2.54479e-4	3.19365	4.72464
GLIS2	1.08568305908	5e-5	4.301029995663981	2.54479e-4	2.50392	5.31427
GLRX5	0.373350645075	5e-5	4.301029995663981	2.54479e-4	73.1032	94.6948
GLS	0.360955442615	1e-4	4	4.78506e-4	11.1652	14.3392
GLUD2	0.313541767622	0.0031	2.5086383061657274	0.00998809	4.58619	5.69951
GOPC	0.409313442157	5e-5	4.301029995663981	2.54479e-4	11.0171	14.6313
GORASP1	0.377314260795	0.00235	2.6289321377282637	0.00781425	23.8019	30.9168
GP6	1.97207584453	5e-5	4.301029995663981	2.54479e-4	7.93868	31.146
GPATCH2L	0.367697436381	1e-4	4	4.78506e-4	2.53066	3.26529
GPATCH4	0.302435351763	7.5e-4	3.1249387366083	0.00289398	25.6757	31.6639
GPR153	1.27645214547	5e-5	4.301029995663981	2.54479e-4	0.453917	1.09958
GPR183	1.93456542216	1.5e-4	3.8239087409443187	6.94213e-4	1.22512	4.68318
GPR63	0.399394257003	5.5e-4	3.2596373105057563	0.0022	1.24322	1.63975
GPRC5B	0.47809580097	0.0013	2.886056647693163	0.00467434	1.16685	1.62531
GPRIN1	0.46093523613	5e-5	4.301029995663981	2.54479e-4	6.0939	8.38785
GPS2	0.442789520041	5e-5	4.301029995663981	2.54479e-4	33.4201	45.4256
GPSM1	0.440199697673	5e-5	4.301029995663981	2.54479e-4	8.70008	11.8042
GRAMD3	0.971915631349	5e-5	4.301029995663981	2.54479e-4	0.624846	1.2256
GRAMD4	0.368845684915	2e-4	3.6989700043360187	9.03309e-4	7.53112	9.72508
GRID1	0.673426898296	5e-5	4.301029995663981	2.54479e-4	0.980947	1.56447
GRPEL2	0.282995812637	0.00285	2.54515513999149	0.00925623	8.44509	10.2753
GRSF1	0.453727420686	5e-5	4.301029995663981	2.54479e-4	16.2303	22.2286
GSK3B	0.351424893499	5e-5	4.301029995663981	2.54479e-4	7.24378	9.24176
GSTM2	0.581884576973	8e-4	3.0969100130080562	0.00305499	2.22412	3.32907
GSTM3	0.979043568668	5e-5	4.301029995663981	2.54479e-4	0.750716	1.47978
GSTP1	0.295470283703	8e-4	3.0969100130080562	0.00305499	831.168	1020.08
GTF2IRD1	0.373669211824	1e-4	4	4.78506e-4	9.59083	12.4263
GTF3C1	0.521080438622	5e-5	4.301029995663981	2.54479e-4	11.7792	16.9035
GTPBP3	0.283204105893	0.00275	2.5606673061697376	0.00899193	19.4288	23.6428
GUSBP2	0.658818205212	0.0021	2.677780705266081	0.00708616	1.32449	2.09109
H1FX	0.578116553313	5e-5	4.301029995663981	2.54479e-4	96.3595	143.855
HABP4	1.14996309576	5e-5	4.301029995663981	2.54479e-4	0.825891	1.83272
HAGHL	0.634066017865	5e-5	4.301029995663981	2.54479e-4	11.5226	17.8823
HAPLN3	0.619913350447	9.5e-4	3.0222763947111524	0.003549	1.02371	1.57322
HAUS7	0.308456456755	0.00195	2.709965388637482	0.00664609	19.5753	24.2417
HBA1	0.83692023588	5e-5	4.301029995663981	2.54479e-4	222.139	396.792
HBA2	1.11962079567	5e-5	4.301029995663981	2.54479e-4	77.9116	169.294
HBBP1	0.45465693547	5e-5	4.301029995663981	2.54479e-4	26.9721	36.9641
HBD	0.491701963593	0.00125	2.9030899869919438	0.00452305	5.10201	7.17395
HBE1	1.19781885591	5e-5	4.301029995663981	2.54479e-4	1034.41	2372.86
HBG1	0.721868890602	5e-5	4.301029995663981	2.54479e-4	1937.62	3195.75
HBG2	1.10491063118	5e-5	4.301029995663981	2.54479e-4	3644.48	7838.75
HBZ	1.2146286636	5e-5	4.301029995663981	2.54479e-4	493.388	1145.06
HCG18	0.528890294632	2.5e-4	3.6020599913279625	0.00110334	7.71261	11.1279
HCN2	0.486978661392	8e-4	3.0969100130080562	0.00305499	1.08713	1.52362
HDGF	0.317594819264	5e-5	4.301029995663981	2.54479e-4	195.926	244.173
HEATR3	0.522343828205	5e-5	4.301029995663981	2.54479e-4	5.54924	7.9703
HEATR5A	0.596003209038	5e-5	4.301029995663981	2.54479e-4	2.11181	3.19205
HELLS	0.412030527699	5e-5	4.301029995663981	2.54479e-4	4.96253	6.60293
HEMGN	0.678312473214	5e-5	4.301029995663981	2.54479e-4	77.5052	124.029
HERC1	0.304327795956	5.5e-4	3.2596373105057563	0.0022	8.71058	10.7562
HERC2	0.456611047938	5e-5	4.301029995663981	2.54479e-4	8.49951	11.664
HERC2P2	0.559517094061	5e-5	4.301029995663981	2.54479e-4	8.68626	12.8016
HERPUD2	0.398487637266	5e-5	4.301029995663981	2.54479e-4	7.35691	9.69733
HEXIM1	0.541548006449	5e-5	4.301029995663981	2.54479e-4	16.093	23.4239
HIF1A	0.596118945417	5e-5	4.301029995663981	2.54479e-4	9.6397	14.5718
HIP1R	0.36361976605	2e-4	3.6989700043360187	9.03309e-4	11.1439	14.3383
HIST1H1B	1.45817340519	5e-5	4.301029995663981	2.54479e-4	1.48813	4.08879
HIST1H1C	0.744771856386	5e-5	4.301029995663981	2.54479e-4	1110.67	1861.16
HIST1H1D	3.77708169128	5e-5	4.301029995663981	2.54479e-4	0.384311	5.26863
HIST1H1E	2.67647549763	5e-5	4.301029995663981	2.54479e-4	2.73016	17.4537
HIST1H2AC	0.724829305674	5e-5	4.301029995663981	2.54479e-4	160.679	265.555
HIST1H2AE	1.5806690044	5e-5	4.301029995663981	2.54479e-4	34.0445	101.83
HIST1H2AG	1.64804759789	5e-5	4.301029995663981	2.54479e-4	34.879	109.314
HIST1H2AI	1.76726901159	5e-5	4.301029995663981	2.54479e-4	24.5354	83.5207
HIST1H2AK	1.41040529958	5e-5	4.301029995663981	2.54479e-4	4.44762	11.8223
HIST1H2AL	1.36062189628	1e-4	4	4.78506e-4	2.3816	6.11585
HIST1H2AM	1.07610744658	5e-5	4.301029995663981	2.54479e-4	11.6153	24.489
HIST1H2BC	1.53411774809	5e-5	4.301029995663981	2.54479e-4	73.4084	212.599
HIST1H2BD	1.37908601769	5e-5	4.301029995663981	2.54479e-4	43.7718	113.852
HIST1H2BF	2.57149327552	5e-5	4.301029995663981	2.54479e-4	5.24282	31.1646
HIST1H2BG	1.8016919922	5e-5	4.301029995663981	2.54479e-4	35.3829	123.355
HIST1H2BH	1.33334195912	5e-5	4.301029995663981	2.54479e-4	3.60978	9.09613
HIST1H2BJ	1.50639509052	5e-5	4.301029995663981	2.54479e-4	92.2234	262.006
HIST1H2BK	0.527873298302	5e-5	4.301029995663981	2.54479e-4	1226.25	1768.01
HIST1H2BL	1.6900792352	5e-5	4.301029995663981	2.54479e-4	4.53361	14.6288
HIST1H2BO	0.620324211985	5e-5	4.301029995663981	2.54479e-4	20.6109	31.6835
HIST1H3B	2.3087646586	5e-5	4.301029995663981	2.54479e-4	6.51128	32.2607
HIST1H3D	1.85461106243	5e-5	4.301029995663981	2.54479e-4	18.105	65.4775
HIST1H3H	1.65434270456	5e-5	4.301029995663981	2.54479e-4	40.1827	126.487
