name	logFC	Pval	logPval	FDR
CARD9	-0.599604596582376	7.33587387454349e-17	16.134548144085674	8.7047515801655e-16
PPOX	-0.598645590195398	1.59360485412739e-14	13.797619356055462	1.51352897963002e-13
TMEM258	-0.598046912704582	4.72445884115285e-19	18.325647930172888	6.63505497162788e-18
TAF9B	-0.597427165947384	1.16967434527859e-17	16.93193503546307	1.48760178700059e-16
ZNF140	-0.596779456477786	1.68062854022622e-6	5.774528265594933	6.59704764855717e-6
PBXIP1	-0.595975663705088	6.748646656016e-7	6.170783309947169	2.81115229173071e-6
NBAS	-0.59567130780655	1.03094109647035e-35	34.986766147722	3.41173724797315e-34
ALKBH3	-0.594502958475922	5.16091796690918e-14	13.287273044011199	4.74150042608256e-13
RBL1	-0.594428905688997	5.55289317487276e-18	17.255480681292344	7.26509853960097e-17
RPL3	-0.593412348339651	1.4476056275523e-51	50.83934973724513	8.00283249821401e-50
DCPS	-0.592412407859197	1.22899703485275e-10	9.910449164915534	8.16826104331595e-10
OIP5-AS1	-0.591537111661386	1.07141800673056e-27	26.970041058954383	2.51152985695369e-26
YIPF4	-0.591133160745831	3.27984969591548e-21	20.48414605803533	5.37131549516021e-20
SUCLG2	-0.590881496610832	3.74286050983311e-17	16.42679635801478	4.56590789745457e-16
AL365226.2	-0.590588362337322	7.48519240977712e-19	18.125797031469165	1.04204338001613e-17
CLCF1	-0.590231820683554	9.09078753652327e-5	4.041398492140939	2.68429428833926e-4
EEF1A1	-0.590025809472707	8.18541279459735e-55	54.0869594140046	4.86244024643037e-53
NFE4	-0.589802436912616	7.48179831926503e-16	15.125994002902157	7.97724850896887e-15
NINJ1	-0.588493713550618	3.88826643946697e-5	4.410243983142468	1.21289563689048e-4
EXOC4	-0.588350968487263	4.03410816530782e-14	13.394252461362088	3.72056031755101e-13
STK40	-0.587986652693191	1.96323264568733e-32	31.707028232875025	5.74200520591854e-31
RNASEH1-AS1	-0.587844297827686	1.44869877315885e-4	3.8390219076652934	4.14334780696509e-4
TMEM106B	-0.587328205810479	1.29978380615295e-12	11.886128878156935	1.05170324213594e-11
SLC27A2	-0.586841025887743	2.29150515812752e-13	12.639879160830803	1.97797430797217e-12
RPS12	-0.586606871810712	5.36540156491083e-40	39.27039776840474	2.06083134806455e-38
NUDT13	-0.585140798939109	7.56837324981812e-5	4.120997457956798	2.26341218765668e-4
TMEM173	-0.585054340205083	1.40648338360082e-18	17.851865394286623	1.90802937315719e-17
RPSAP12	-0.58484168714739	7.40502042121025e-4	3.130473739464623	0.00183570801732646
ZNF16	-0.584796176935345	5.46268715680001e-6	5.262593670429193	1.98123397677798e-5
FAM206A	-0.584790917984628	2.90266255697819e-17	16.537203449239083	3.57745679058498e-16
AIFM1	-0.584285252819918	1.98359421522936e-28	27.702547166915327	4.864383352424e-27
NCAM2	-0.583848406603846	2.18421680849282e-14	13.660704255134544	2.06014295428258e-13
JMY	-0.582288637859151	5.86959533815999e-6	5.231391838865168	2.11358470685852e-5
LINC00174	-0.581500338217622	1.26175900252549e-8	7.899023587935116	6.65974784776697e-8
AL592183.1	-0.581122746403376	3.73910130177851e-10	9.42723276854264	2.35888950199272e-9
INPP5K	-0.580883167489448	3.01616248450901e-8	7.520545266175977	1.52951102872981e-7
EIF3E	-0.579272039149207	1.94168269486161e-49	48.71182173999437	1.00379747533278e-47
SIAE	-0.578453510540723	6.32660178750981e-6	5.198829500285547	2.26790178020029e-5
UBXN1	-0.578272729452061	4.58923120897972e-26	25.33826006166586	1.00656704771544e-24
SORBS3	-0.577528931610144	2.6465842525919e-6	5.5773142759204655	1.00723962561834e-5
IFI35	-0.577403442304204	7.90947230598447e-6	5.101852490237317	2.78315648029564e-5
C11orf54	-0.577353385167329	5.24094311385094e-6	5.2805905541830604	1.90586995972891e-5
DST	-0.576655343399768	1.07585763559192e-9	8.968245193509233	6.40691309265324e-9
EDEM1	-0.576505996582755	4.79341519921966e-21	20.31935495137118	7.75705972340725e-20
ZFHX4	-0.576334694619941	2.68763690498135e-6	5.570629404075935	1.02164385370595e-5
OS9	-0.57474127612683	9.03390084303794e-27	26.044124680606348	2.01869690800969e-25
CNIH1	-0.574571477396304	8.26955512270695e-24	23.082517853561164	1.58180050387138e-22
NABP2	-0.573937616765015	2.72311019802469e-15	14.564934783402721	2.77357038699767e-14
TDRKH	-0.573901613444291	2.72949635014255e-7	6.563917482092224	1.21080255532297e-6
STMN1	-0.572857495192301	8.68662184518001e-42	41.06114908422275	3.5503782618505e-40
HSD17B11	-0.572827572675754	3.93319144084929e-22	21.40525491459177	6.82704953544149e-21
LINC00534	-0.572705691294686	1.865826616496e-9	8.729128715893681	1.08281345632086e-8
WASHC3	-0.572367208394956	2.09727187784186e-7	6.678345266533766	9.43032827441445e-7
DYM	-0.572155123995022	9.29350503115563e-14	13.031820461614211	8.36153171382619e-13
DMD	-0.572040253681162	4.39457307507784e-12	11.357083309473888	3.35432537031481e-11
SCN9A	-0.571831604167349	5.50773700993248e-8	7.259026805136595	2.68755085525481e-7
MINDY1	-0.571355487628937	6.35811274759155e-6	5.196671775065048	2.27749027408111e-5
EIF3D	-0.570702154938645	1.25305663056891e-37	36.902029301082614	4.43860504250408e-36
TSN	-0.570571308931764	1.084731951356e-24	23.964677567280066	2.17492167353643e-23
SLC3A2	-0.570115120980453	1.31440779250277e-30	29.881269874838576	3.5917131792847e-29
PANX2	-0.569037303017952	2.57197257844258e-4	3.589733666033413	7.02609132825617e-4
TSPO	-0.56879119223765	3.09656118490847e-12	11.509120334351131	2.39801709898499e-11
RSU1	-0.567635526581723	6.04329821325911e-14	13.218725974479437	5.50982879996284e-13
EIF4B	-0.567268650355806	1.95729360617504e-46	45.70834402259063	9.31321196490452e-45
EIF3F	-0.567210771062847	4.12709243700486e-23	22.384355803855428	7.6053009763997e-22
IL23A	-0.567135559682234	4.0993657321387e-4	3.3872833336073604	0.00107414613321026
FNDC3A	-0.5670614216209	9.91884118780195e-17	16.003539063243014	1.16254653333502e-15
LMO4	-0.566778040031348	1.57396913146486e-13	12.803003789236124	1.3823177936942e-12
SLC39A13	-0.56575225257066	4.32080328467626e-8	7.364435505575911	2.13782527752942e-7
ARF5	-0.565459545533248	1.33011919527288e-26	25.876109439085713	2.95843255432322e-25
EPCAM	-0.565168340540791	3.04938244018084e-20	19.51578810490831	4.68126703978966e-19
GOLGA2P5	-0.564906756349996	0.00118267421128895	2.9271348730605027	0.00281861354517008
BBIP1	-0.563612832334141	6.07401525761712e-7	6.216524121490753	2.55686100016946e-6
SERP1	-0.563475657961934	2.98689293637944e-36	35.524780344176236	1.01660654959192e-34
LEPR	-0.562985072142043	6.5836695102189e-18	17.181531978143703	8.55519228202901e-17
C9orf172	-0.562980760901919	2.54712320966341e-4	3.5939500467981684	6.96218530357842e-4
DGCR6L	-0.562356797538281	4.55440312838736e-17	16.341568530882594	5.49285138964649e-16
STPG1	-0.561755990536988	1.07596227256983e-4	3.9682029564595864	3.13066722691143e-4
HACD2	-0.560122668173728	1.79472929745869e-5	4.746001047634818	5.92502278249737e-5
IFITM1	-0.557787609937101	5.58467378885693e-26	25.253002189752838	1.20841221983321e-24
TMEM9	-0.556738200071354	9.16985510573697e-19	18.037637526628348	1.26369588229493e-17
MED30	-0.556392068938692	1.68660642818039e-4	3.772986248774745	4.75831972835318e-4
H2AFZ	-0.556321260025033	2.21787584668448e-19	18.654062768650775	3.18494963929284e-18
MZT1	-0.556171128773756	2.04165803747735e-12	11.690016997250712	1.61642528728753e-11
GMDS	-0.55588713024491	2.36375101689181e-8	7.626398271312253	1.2147724194279e-7
VPS9D1	-0.555830982454089	2.07918947857796e-6	5.682105931182638	8.03773976278076e-6
ERLEC1	-0.554875132867438	1.63133866509409e-18	17.78745587028185	2.19748211168449e-17
TUBE1	-0.554265506091235	1.59306455781817e-7	6.797766624364534	7.30396425262365e-7
ANKH	-0.553626471984323	2.27283396014438e-4	3.6434322901118	6.26979636424022e-4
LACTB2	-0.553086735068343	4.88155151729706e-9	8.311442123015933	2.6940080041217e-8
RCHY1	-0.553074798943496	5.97206473577271e-13	12.223875493271779	4.94950748099125e-12
SLC41A3	-0.553065067534889	7.82177762613265e-10	9.106694535241	4.74968134706874e-9
MAP1LC3B	-0.55301539434906	6.54482047192644e-23	22.18410226188955	1.18775451600578e-21
GMPPA	-0.552757292838446	8.39373401860499e-15	14.07604479686891	8.24206079609221e-14
GTF2H3	-0.552567007406568	5.17459560883116e-16	15.286123584366786	5.63024259418216e-15
USP3	-0.552270696325054	1.39459333871511e-19	18.855552413536792	2.0394328274421e-18
IGF1	-0.551351600458989	4.86971969264812e-7	6.312496036616932	2.07364199200742e-6
FIS1	-0.550919631361939	1.47835114900975e-16	15.83022239681798	1.70348799869027e-15
CENPH	-0.550782953611887	3.04780396317948e-24	23.51601297055009	5.99777718186184e-23
ATG4A	-0.550176156023201	3.37731008315743e-10	9.471429063373513	2.13628264783847e-9
FAM122C	-0.549660126542714	6.54600670731598e-8	7.184023554031249	3.15554476556301e-7
NUDT4	-0.548578720325856	5.22222479348912e-17	16.282144437669974	6.25098346995368e-16
EXOSC1	-0.548531683615973	6.21936557634886e-14	13.206253914464058	5.65956349878216e-13
C11orf1	-0.548519969543737	3.18356032408074e-8	7.497086916440259	1.6101306684034e-7
DLEU2	-0.546419989586968	2.61996503255029e-9	8.581704504967199	1.49062139032189e-8
ARMCX6	-0.545930030406769	3.96245955091556e-4	3.4020351580622252	0.0010414114631755
RPL7	-0.545315027098295	3.68669436519227e-41	40.433362864838244	1.48149348355878e-39
WDFY1	-0.544962958975199	2.83956435504497e-14	13.54674828414756	2.65210873941896e-13
EIF3L	-0.544891259863411	2.3959743918122e-32	31.62051782799979	6.98631069612556e-31
GRK3	-0.544680632359848	4.03164125379907e-9	8.394518119525596	2.24438981090421e-8
ACOX3	-0.544275076066748	1.16386473055932e-4	3.934097492354024	3.36595170337748e-4
MVB12A	-0.543861545161345	8.18438704698177e-9	8.08701384063586	4.42734602473607e-8
VCPKMT	-0.543449515895706	1.93987020379421e-4	3.712227327627376	5.41849259027096e-4
RAB32	-0.543259551573166	9.57217976961745e-6	5.018989153746467	3.3182350562822e-5
SEC61G	-0.543169138772258	1.17738825895639e-15	14.929080299334004	1.23470847682664e-14
MORN4	-0.542182987991216	1.25378872396757e-6	5.901775640335857	5.01096337485408e-6
PPCS	-0.542147775419532	9.17965248852087e-7	6.03717375944957	3.75349279180049e-6
CREB3L2	-0.541996132635676	4.59642435914684e-22	21.337579882436305	7.92075721997844e-21
BCL9	-0.541875800836047	1.8058881901944e-5	4.743309142109327	5.95569470724802e-5
LSM8	-0.541537841147165	1.09188057573675e-19	18.961824859923233	1.6115348497448e-18
TBCA	-0.541247508439355	8.17261782272755e-20	19.087638809580074	1.21559746277708e-18
ZNF555	-0.541148299688448	3.13627361593077e-4	3.5035860554565903	8.43275818463927e-4
TNFRSF8	-0.539535491267419	7.12790141292313e-7	6.147038315721963	2.95882157609361e-6
NRAV	-0.539370983637704	6.72741174661068e-5	4.172151990808562	2.0316061239212e-4
RPL18A	-0.539271742595243	1.12259885367232e-28	27.94977540559046	2.78148586438395e-27
MSTO2P	-0.53842306922128	1.38991188214174e-4	3.8570127323449475	3.98116718802144e-4
SLC35B1	-0.538159457512384	1.09517703937251e-15	14.96051566985795	1.1554709336784e-14
ARHGAP19	-0.537358482078396	2.12972292532575e-13	12.671676894133702	1.84833666586347e-12
MIGA1	-0.536001641902861	3.70347147627481e-4	3.431390995887277	9.79806395548887e-4
TRIP4	-0.535319623926219	8.86086887022916e-11	10.052523690410384	5.97218815185847e-10
STK19	-0.535281052343021	3.14649674794222e-5	4.502172712780783	9.92843777542706e-5
SRI	-0.533687617652715	3.21898944058566e-16	15.492280447950268	3.60075029353932e-15
MTCO3P12	-0.533459003722683	8.76599938435406e-5	4.057198564183046	2.59399808514734e-4
EEF1B2	-0.533150915376236	9.50653396652291e-30	29.021977795742753	2.48416641682582e-28
TM7SF3	-0.532529301217078	2.61640536909978e-13	12.582294968327714	2.23223023640235e-12
GOLT1B	-0.531232887203853	1.1193104238781e-13	12.951049451737	1.00026498621683e-12
PRPSAP1	-0.530597182592954	1.95103251611668e-16	15.70973549254686	2.22403754280571e-15
PMM1	-0.530350696267837	9.56218399401023e-9	8.019442903935088	5.14068171549825e-8
ZNF280D	-0.529063995699757	2.73978804854364e-13	12.562283033131557	2.33333329441419e-12
RAD51-AS1	-0.528788406418522	2.0817283920374e-4	3.6815759345441093	5.78264604747189e-4
TXNDC11	-0.528557035632269	4.2648508595315e-16	15.370096151369845	4.68365876996478e-15
TTC30A	-0.528527889275255	1.54782578460682e-4	3.8102779228790675	4.40315461153469e-4
TADA2A	-0.527735631557044	2.99947245051125e-8	7.5229551226066365	1.52347076562345e-7
RPL7P9	-0.527204905937273	1.37522101928713e-5	4.861627498384229	4.6393699571295e-5
RABEP2	-0.527092003675379	2.01986195535656e-7	6.694678310788785	9.10365680538651e-7
TIMM17B	-0.527091564904471	6.23099443813951e-19	18.205442636401536	8.72521680913122e-18
RMI2	-0.526796609201501	6.62243549699473e-14	13.178982263070095	6.00920048323127e-13
EXOSC5	-0.52640310153389	6.33616482146724e-10	9.198173534050712	3.88704813037285e-9
WASH2P	-0.525738904171055	6.96640759071629e-6	5.156991119424082	2.48051832455736e-5
DHRS7	-0.525639222910839	3.5051849854036e-6	5.455289057292169	1.31053906178264e-5
SIRT5	-0.525257146914026	2.093787430617e-7	6.6790674116715625	9.41908889295438e-7
NOTUM	-0.524740985891455	7.1697909736609e-5	4.144493505463149	2.15567057126982e-4
KIF5A	-0.524730365392666	8.17530887183577e-12	11.087495830251791	6.08472015955154e-11
DYNLT3	-0.523544801579706	2.09367705172189e-5	4.679090307123108	6.81549602541462e-5
GPR68	-0.52354002732489	1.94266933482079e-5	4.711601115140678	6.36945132609737e-5
SLC26A2	-0.523433527694235	9.21081739795939e-6	5.035701827384989	3.20802103401616e-5
CBX4	-0.523348106608495	1.14401900337665e-15	14.941566761388213	1.20179990659941e-14
ACOT13	-0.522367581961849	7.95881865255657e-17	16.099151390899372	9.39730143124087e-16
ITM2A	-0.522068008077932	3.92760490542807e-15	14.405872206226862	3.92924825476088e-14
YBX3	-0.522000230996378	5.96903607590679e-20	19.224095796293465	8.99021433542874e-19
RIMKLB	-0.520840402398355	1.32859999041076e-9	8.876605755029013	7.82916223554435e-9
RFT1	-0.520524581844594	4.29407159319997e-6	5.367130719035194	1.58382185566388e-5
LINC00200	-0.519973573248011	1.44310736474079e-10	9.840701356931513	9.47931238762428e-10
MGAT5	-0.519949552826245	9.76008704801992e-12	11.010546308941286	7.21371503301874e-11
CENPJ	-0.519919751437234	3.43396650168234e-16	15.464203945693876	3.82779203054661e-15
NAGPA	-0.519917570711363	6.36525391133147e-5	4.1961842675655925	1.93077349850854e-4
IFITM2	-0.519292148679197	6.62707707825362e-16	15.178677978184282	7.08963816291025e-15
WDR34	-0.519187139544109	2.33952458834719e-17	16.63087238602325	2.90965060636574e-16
ZC3H12A	-0.519167765078659	7.90066276725999e-7	6.102336475280378	3.26260529818975e-6
NDUFA5	-0.518881567103196	6.13404483256248e-16	15.212253054166487	6.58428785394248e-15
DAZAP1	-0.518780866206584	1.19058810862175e-25	24.92423845941718	2.51920014842e-24
BEX4	-0.518744836812615	8.30551099537475e-31	30.08063364248477	2.28258353907368e-29
ZDHHC4	-0.518674209448023	1.94207712400832e-16	15.711733527329066	2.2164708369947e-15
PLRG1	-0.518578166295263	2.97045988811783e-17	16.527176307783744	3.65630352251724e-16
STRADB	-0.51775293495808306	2.2252702197229e-10	9.652617244094767	1.43703473203442e-9
DDX49	-0.517615486124025	3.55475244392824e-15	14.449190638529	3.57493715812089e-14
TMBIM6	-0.517240855587275	2.63962907261161e-38	37.57845709700742	9.52657073602167e-37
LAMTOR2	-0.517106540945352	1.29800197029807e-8	7.886724648299186	6.83595310789139e-8
RNF181	-0.516340899408786	6.37486680144511e-17	16.195528885090354	7.58323707574888e-16
ARPC1A	-0.515802195995479	3.49492819394072e-7	6.456561742749679	1.51727159540849e-6
MTDH	-0.514875019333503	5.13615855492442e-31	30.289361577917028	1.43632223448237e-29
EEF1A1P5	-0.513907838287966	2.52293714809034e-12	11.598093568577767	1.97619745162457e-11
SURF1	-0.513444600025993	5.69389514355796e-7	6.244590534904813	2.40851009080001e-6
CCZ1	-0.513422138776644	1.96837062088459e-9	8.705893125695935	1.1354340541701e-8
CCDC90B	-0.513035656580025	1.98857397363603e-14	13.701458248910141	1.88117917743373e-13
C2orf48	-0.511818516635496	2.85656605525621e-4	3.5441557288582595	7.74162588621999e-4
CAPNS1	-0.511812939379326	8.14972772121525e-30	29.088856900603467	2.13545194316993e-28
QSOX2	-0.511808754222356	4.0293802407673e-13	12.394761747584303	3.40432797020304e-12
UBXN10	-0.511061788801277	1.03137726328805e-17	16.986582446845706	1.32403921423986e-16
DCTN2	-0.511037134803048	8.25292601223718e-26	25.083392048338027	1.76185232993385e-24
TCEAL8	-0.510937497165162	5.88267492805053e-17	16.23042514971802	7.0064636378425e-16
FAM175A	-0.510635913045885	3.76606674535572e-16	15.424111987324448	4.16882666117849e-15
TRIOBP	-0.510108330895087	4.91813857903935e-8	7.308199238252002	2.41587454391024e-7
UBXN11	-0.510104530768573	1.30497556292687e-8	7.884397620881549	6.86889723931349e-8
RUFY2	-0.509343390637786	2.53079863094859e-9	8.596742409147152	1.44160560490723e-8
CIR1	-0.509144519874697	1.7464976307093e-14	13.757831999187843	1.65545127255736e-13
SLC39A3	-0.508878577041402	1.08433953061407e-19	18.96483470932548	1.60287840352287e-18
TTC7B	-0.508419132347453	2.79558296570235e-12	11.553527614472362	2.16844732230148e-11
PNPLA4	-0.508267487582146	4.65342417551073e-9	8.332227358236686	2.58002022113534e-8
VAMP2	-0.508160964295527	5.814381074038e-12	11.235496508009621	4.38554736530753e-11
DSG2	-0.508093208999945	1.91472578110849e-20	19.717893415052494	2.97763209276774e-19
ZNF736	-0.508060400501749	3.65520948866712e-7	6.437087727552915	1.57968475145108e-6
LYPLAL1	-0.508024527784504	9.78361905644622e-10	9.00950046571259	5.85547763803828e-9
MCFD2	-0.507674136571441	1.16178762728173e-24	23.93487325295179	2.3196945443262e-23
TMEM222	-0.507037701699284	2.70905823985468e-14	13.567181658320234	2.53269139843306e-13
SOS2	-0.506441023106788	3.73403498227079e-11	10.427821617684208	2.61245871034658e-10
ANTXR2	-0.505384957671055	3.15398591202752e-15	14.501140250874704	3.18300821808348e-14
ARHGEF2	-0.505316783895469	2.75742881819419e-18	17.559495689863105	3.68839849191738e-17
FAM173B	-0.504944957648561	5.88546453399693e-7	6.230219253026228	2.484050432619e-6
NFU1	-0.504358476109767	4.2316204945857e-10	9.373493288160425	2.64690767888932e-9
HMGN5	-0.504300044993668	2.77419910371114e-8	7.556862372916647	1.41054971971788e-7
PGAP3	-0.504195837628606	7.41397037545619e-6	5.129949153645221	2.62619306188381e-5
NQO2	-0.503620137411358	3.06476166363224e-15	14.513603293476397	3.105019126163e-14
C3orf33	-0.503383798830951	3.73114205641597e-4	3.428158215675571	9.86581217239766e-4
HAGH	-0.502436106148643	2.31282389051628e-7	6.635857435231466	1.03267262786637e-6
SLC38A10	-0.502288145018628	1.44895664511905e-14	13.838944609054188	1.38578213539186e-13
DOK1	-0.502035761798777	8.09186174986784e-8	7.091951545795254	3.85603217617021e-7
IRAK4	-0.501779210667626	9.54768015258201e-9	8.020102138292783	5.13577125867797e-8
LMAN2	-0.50173931250468	4.62158466980856e-22	21.335209086056178	7.9497906082822e-21
ANKRD11	-0.501390614955536	5.85034653607392e-27	26.232818408405457	1.32589370310452e-25
TTC19	-0.500901884611314	8.31666788114612e-16	15.080050641340412	8.83784573503128e-15
CEBPG	-0.500658336566164	2.28215479936862e-15	14.641654900570094	2.34946485480748e-14
LETMD1	-0.500543059782872	2.85056773111792e-16	15.545068635452235	3.2036227709062e-15
BCL2L11	-0.500092922216123	4.96953631582177e-11	10.303684131362113	3.441610812782e-10
IFT22	-0.499966346684728	0.00135529569461544	2.8679659412989507	0.00318987065316851
DPH5	-0.499509067877865	6.27477666966143e-12	11.20240172687636	4.72535150146787e-11
HNRNPA1	-0.499196694675514	2.83576056744695e-42	41.54733044084663	1.1895269327659e-40
CAMLG	-0.498904861183954	3.72939543245975e-9	8.428361565410395	2.08706482832329e-8
XPOT	-0.498602988689525	7.56477231872321e-19	18.121204138653376	1.05159131477135e-17
PIK3CB	-0.498521696390904	1.8922877296106e-20	19.72301282677069	2.94753091954329e-19
LIG3	-0.498251435228254	9.26816113037654e-16	15.03300642444776	9.79455171833384e-15
YIPF1	-0.497928172982591	2.81972770891923e-7	6.549792827930062	1.24793502119868e-6
BAIAP2L1	-0.497657675279424	5.5627377809044e-12	11.254711411565607	4.20902089688051e-11
CDC45	-0.497394381358461	2.33128602436331e-23	22.632404439828978	4.35476944082241e-22
MECR	-0.497212115189222	6.22322340125841e-11	10.205984608433445	4.25135061497396e-10
ZNF521	-0.496862718318116	0.00103072275308431	2.986858136848249	0.00248058188487627
SCAMP1-AS1	-0.496568926624126	2.6807582354306e-5	4.571742351161788	8.56052479587921e-5
HLCS	-0.496488845181667	1.66321156533585e-10	9.77905250374869	1.08579900415509e-9
GFI1B	-0.49640813434387	4.98772195415231e-22	21.302097764724987	8.53355505715791e-21
HIP1	-0.495357201796529	2.12239672324786e-9	8.673173433529154	1.21840349706738e-8
HDAC5	-0.494568516697149	2.23514311989166e-13	12.65069466305143	1.93281273043796e-12
SOCS3	-0.493758653646277	1.19152586262852e-7	6.923896526649497	5.553486038099e-7
UBE2J1	-0.493494623158205	3.38219090117996e-18	17.47080188314004	4.49892542126358e-17
THAP5	-0.492965851686016	1.46198659565047e-13	12.835056609226122	1.28633300835337e-12
ZFYVE26	-0.492524638650123	1.28706842120304e-7	6.890398365169366	5.97958259143897e-7
HAUS4	-0.492149266232825	4.00432053026476e-8	7.39747116621926	1.99361382360501e-7
SLC10A7	-0.491724298447156	3.02927528464553e-7	6.518661258469688	1.33696302825795e-6
RPL39L	-0.491548183189925	4.75563777962452e-11	10.32279123149259	3.30304427918147e-10
CCDC22	-0.491289854293974	1.93998197233929e-7	6.7122023058171685	8.76428322317097e-7
ATF6	-0.490659631057196	3.81315153477929e-20	19.418715935505038	5.81642444635233e-19
ARHGAP28	-0.489715255783061	2.56607183681684e-4	3.5907311897785297	7.01197458494751e-4
PSME1	-0.489406826809699	8.67448323492329e-10	9.061756387996	5.229212137773e-9
TAF15	-0.488908588708368	5.15464058003931e-27	26.287801611573	1.17378529779752e-25
DHRS1	-0.487992094535395	2.07134744973903e-5	4.683747046037491	6.74740020752865e-5
CD99L2	-0.486505577901758	4.77385108620712e-11	10.32113113234376	3.31328822848221e-10
WAS	-0.486375714472114	3.80340904938711e-5	4.419826964533603	0.00011891403775200501
FAM111A	-0.486350388615754	3.10607019635727e-9	8.507788733557195	1.75362782514527e-8
ZBED5-AS1	-0.486042643136396	0.00194679778036771	2.7106791575870504	0.00443630544947267
ENTPD6	-0.485949342765232	3.59660885781568e-11	10.444106790463097	2.51815279034767e-10
ABHD8	-0.485706655992871	9.38852158408479e-4	3.0274027909527046	0.00227666887500474
PSIP1	-0.485457419807158	1.59996089791282e-23	22.795890631111703	2.99452564141648e-22
PRPF18	-0.483767917526166	0.00112424729235051	2.949138149718347	0.00268673191005505
TMSB4X	-0.483400119383807	1.11528939362057e-17	16.9526124279116	1.42411585588613e-16
BCOR	-0.483307369735029	2.31883417427561e-20	19.63473030775359	3.58856473184012e-19
KCTD7	-0.483301782463766	1.086472066215e-8	7.9639814351461595	5.77920958914362e-8
VIPAS39	-0.483262383731743	2.41342609333856e-6	5.617365996098115	9.24759902110976e-6
NUDT3	-0.483146111721857	1.43049823370857e-20	19.84451267409856	2.23916286533367e-19
RPL23AP42	-0.482993366985695	7.19333638511146e-6	5.1430696301229855	2.55371452068322e-5
AP001324.1	-0.482576539665182	4.06397425506224e-4	3.391049051934723	0.00106574855430258
RPL13AP5	-0.482186731949017	1.00925386729256e-5	4.995999577770409	3.48591693275047e-5
RPL23	-0.481955105690329	8.68845396474955e-27	26.061057495624123	1.9506191013818e-25
PSENEN	-0.481809873160589	1.89887799246276e-4	3.7215029388450866	5.31641367678975e-4
CHCHD5	-0.480861224950651	1.11866830208574e-6	5.9512986676527255	4.49724406941908e-6
AC016723.1	-0.480834966764284	2.60853123465937e-12	11.583603958650636	2.0349096841992e-11
RPLP1	-0.480572253871584	8.55570368861639e-24	23.06774426484703	1.63001494179138e-22
TECPR1	-0.480538571574825	9.4062439853946e-5	4.026583760425547	2.76804053773274e-4
TMEM101	-0.480440001410291	5.20499890120324e-9	8.283579357834794	2.86919939430016e-8
TTC28-AS1	-0.480386991057311	1.33518551434017e-5	4.874458388039607	4.51545765882226e-5
MRC2	-0.478735887137127	6.20819955636542e-8	7.207034331563751	3.00634028137108e-7
KLC4	-0.477298779527267	2.05716571628797e-6	5.686730722028869	7.95903434893938e-6
RPSAP58	-0.477231730954672	6.84735220026199e-6	5.164477333196439	2.44267349657985e-5
NHLRC3	-0.476887429370751	1.2653438546911e-6	5.897791439782671	5.05292218215688e-6
WASHC5	-0.476789967970776	3.17766656177925e-13	12.497891676032562	2.69425558482773e-12
FDXR	-0.475519117849497	2.03917899915098e-11	10.690544650175024	1.45869169393268e-10
LINC00470	-0.475467522881536	2.48622530833207e-8	7.6044595169930504	1.27360786550016e-7
LINC02404	-0.475266704452338	1.73400398596947e-5	4.760949908542302	5.73444471708575e-5
SNIP1	-0.474969131131464	1.03381643462022e-9	8.985556568117117	6.17192283439934e-9
NMNAT1	-0.474919636856381	4.99645064691734e-5	4.301338398031451	1.53603516512753e-4
PTPRJ	-0.47460013293000203	5.53998221180402e-6	5.256491629735065	2.00546517311482e-5
PAFAH2	-0.474303632023807	5.27300433384681e-5	4.277941871724674	1.61430900924811e-4
AC008038.1	-0.474273618049192	9.4918967120211e-7	6.022646996291545	3.8662904665149e-6
CNPPD1	-0.473856409932845	4.25050506944647e-10	9.371559461516531	2.65698238458732e-9
RMDN1	-0.473288650380554	1.38889141585048e-10	9.857331706271244	9.15462267484076e-10
WDYHV1	-0.473008742423389	2.24198643667291e-5	4.64936701908089	7.25875364940411e-5
ASH2L	-0.472721980173047	5.23451678887981e-28	27.281123402926678	1.25470973856758e-26
TMED7	-0.472546134825018	5.79505890557816e-12	11.236942145164143	4.37442331278213e-11
SLU7	-0.472113171070016	7.73750413012297e-14	13.111399106154167	6.98786491978245e-13
CSRP1	-0.471749906396123	5.29036511775148e-12	11.276514353833862	4.01245455877678e-11
TRMT10A	-0.471721247212924	9.01732414211918e-5	4.044922318635545	2.66507070751631e-4
CAP1	-0.471636257193138	3.69407683839296e-30	29.432494075289117	9.81393080066397e-29
PLEKHM1P1	-0.471332302856549	1.33017452589376e-6	5.876091373574268	5.2919256096705e-6
CPQ	-0.470750940705555	4.46937604987534e-5	4.3497531025974325	1.38110218226196e-4
TP53I3	-0.470103251328237	7.16469273766638e-4	3.144802429858029	0.00178167242181595
FMNL3	-0.469923830587502	2.30964928964662e-9	8.636453960858749	1.32114149558495e-8
BICRAL	-0.469704842158805	4.27418258189001e-10	9.369146929852418	2.67003802829497e-9
NOL3	-0.469541367927738	0.00137889379525663	2.8604691826350503	0.00323466771102144
EMC2	-0.469242464844115	1.93633249598519e-7	6.713020066049816	8.75193005274214e-7
RPS9	-0.469206328309716	4.78334862603785e-24	23.320267965177198	9.31730066383421e-23
ALDH6A1	-0.469016248893607	9.75821335153926e-4	3.010629690796075	0.00235675637611418
ICA1	-0.468479455756744	3.84820495664903e-10	9.41474180535271	2.4245212256516e-9
